"image","xmin","ymin","xmax","ymax","label"
"Cat14_5.jpg",338.83288272094075,619.7098039215687,469.0547527684844,732.1881014288439,"Door"
"Cat14_5.jpg",509.5081679741668,1075.0757325300217,620.962962962963,1205.2418454868323,"Door"
"Cat14_3.jpg",264.25625833945696,351.00235294117647,394.2931930693069,460.47251356426926,"Door"
"Cat14_3.jpg",120.93081683168316,928.5404208194905,231.93548387096774,1060.5109186014065,"Door"
"Cat14_3.jpg",475.92220700707765,1181.1027450980391,604.0608208684638,1286,"Door"
"Cat14_7.jpg",304.58895705521473,72.7729843494504,413.5435446559793,201.36212624584715,"Door"
"Cat14_7.jpg",555.9123575810693,321.4728789979041,663.5634112971844,450.7685924035766,"Door"
"Cat14_7.jpg",306.8396143733567,799.7962563346786,414.24983683671104,928.3853820598005,"Door"
"Cat15_1.jpg",135.53513513513514,0,264.92354743397834,105.68398727465537,"Door"
"Cat15_1.jpg",285.8224078911152,306.81241865085286,394.1545893719807,434.06738048291396,"Door"
"Cat15_1.jpg",654.0108061212369,289.59916833775645,759.4685990338163,418.08368423112483,"Door"
"Cat15_2.jpg",137.0718193613884,0,264.308884998454,106.96500530222694,"Door"
"Cat15_2.jpg",467.76524627567716,254.55794696371063,599.3050333737407,361.88759278897135,"Door"
"Cat15_2.jpg",649.2334943639291,387.9862422370384,759.9670010374629,517.7002559089134,"Door"
"Cat14_8.jpg",442.50061881188117,72.06644518272425,550.6608238387379,204.18828291275173,"Door"
"Cat14_8.jpg",189.65577743077043,321.4728789979041,298.58720420683613,450.7685924035766,"Door"
"Cat14_8.jpg",439.6755794109684,799.0897009966776,547.6599474145486,929.7984927358024,"Door"
"Cat15_3.jpg",135.227803917373,0,265.5382380069452,106.32449628844115,"Door"
"Cat15_3.jpg",886.3567520671829,255.1727239943643,1017.2818485922794,363.168610816543,"Door"
"Cat15_3.jpg",652.1667906772216,387.96051025390625,758.8276972624799,517.0597468951275,"Door"
"Cat15_4.jpg",134.61314148184874,0,264.9235474339783,105.76029567053854,"Door"
"Cat15_4.jpg",652.1667906772216,231.20383308653763,760.109500805153,359.54273977554624,"Door"
"Cat15_4.jpg",886.9976538385195,471.7550158394931,1016.0787349196005,582.733440267731,"Door"
"Cat15_8.jpg",928.1544729814565,0,1059.079569506553,106.41025641025642,"Door"
"Cat15_8.jpg",551.975322402306,280.7145980174912,683.515053225484,391.66666666666674,"Door"
"Cat15_8.jpg",434.5314009661835,170.33502030311956,540.6038563142871,300.69974554707386,"Door"
"Cat15_8.jpg",175.20769244855808,591.6666666666667,307.97680441767005,701.2820512820515,"Door"
"Cat16_1.jpg",479.73284040178567,0,608.1018641335622,107.24705882352941,"Door"
"Cat16_1.jpg",563.5714285714286,303.6397433360154,673.6126482213439,431.199716629248,"Door"
"Cat16_1.jpg",413.20007841927657,568.1506090808416,546.2656023842947,677.5686274509804,"Door"
"Cat15_6.jpg",927.539838683375,0,1058.4649352084716,106.96500530222694,"Door"
"Cat15_6.jpg",433.24959742351047,386.116235444746,539.0672142941979,517.6745239257814,"Door"
"Cat15_6.jpg",176.41080612123702,253.94319807445734,307.95059321930046,363.168610816543,"Door"
"Cat15_7.jpg",178.2548215652524,473.7582177725113,307.33590264633347,583.2840549102428,"Door"
"Cat15_7.jpg",434.5314009661835,142.16489455551584,541.5258640362949,271.1178535843475,"Door"
"Cat15_7.jpg",927.539838683375,0,1059.6942038046348,105.76029567053854,"Door"
"Cat15_5.jpg",652.7814812501883,88.06234727212049,760.109500805153,215.9155770398061,"Door"
"Cat15_5.jpg",466.53592140462865,240.3028692879915,598.0757085026921,347.4568802019872,"Door"
"Cat15_5.jpg",135.227803917373,497.2667375132838,266.1529004424695,603,"Door"
"Cat16_5.jpg",524.888916015625,272,656.4444173177083,379.61411764705883,"Door"
"Cat16_5.jpg",857.3333333333333,614.2222493489583,967.2406985573273,745.3333333333333,"Door"
"Cat16_5.jpg",457.3333333333333,826.6666666666666,588.888916015625,932.9819607843137,"Door"
"Cat16_4.jpg",475.1844972067039,270.671123517312,607.9249612648393,378.3529411764706,"Door"
"Cat16_4.jpg",808.371888639141,614.3521594684386,918.9818181818182,744.3455692937604,"Door"
"Cat16_4.jpg",407.4780338905377,825.3687707641196,541.1093188067388,933.5858823529412,"Door"
"Cat16_3.jpg",476.8848191003911,267.10963455149505,607.7218464797913,378.3529411764706,"Door"
"Cat16_3.jpg",560.7301173402867,560.0398806955332,672.2659279778393,693.5947387289764,"Door"
"Cat16_3.jpg",408.3511652542373,822.6976744186046,540.0782676010431,931.6941176470589,"Door"
"Cat16_2.jpg",477.6033653846153,271.8936877076413,610.1162156325119,378.9176470588236,"Door"
"Cat16_2.jpg",562.3725961538461,562.3034627413829,673.991927346115,692.890365448505,"Door"
"Cat16_2.jpg",415.24445049579316,827.3754152823922,544.8341346153845,937.9764705882353,"Door"
"Cat16_6.jpg",852.8889160156251,115.55556233723956,968.1852695520122,243.55558268229163,"Door"
"Cat16_6.jpg",853.3333333333334,614.2222493489583,968.1852695520122,743.1111653645834,"Door"
"Cat16_6.jpg",458.22224934895837,824,588.888916015625,932.9819607843137,"Door"
"Cat16_8.jpg",530.2222493489583,116.4444580078125,640.4191343963553,248.888916015625,"Door"
"Cat16_8.jpg",858.2222493489583,616,967.2406985573273,746.6666666666666,"Door"
"Cat16_8.jpg",458.22224934895837,825.7778320312499,588.888916015625,932.9819607843137,"Door"
"Cat17_1.jpg",414.061503047136,381.70980392156866,545.268629995911,489.7497231450721,"Door"
"Cat17_1.jpg",563.231486636971,626.4422534423019,673.6782334384857,757.6670596438523,"Door"
"Cat17_1.jpg",476.5410634743875,951.7850980392158,607.7481904231626,1058,"Door"
"Cat16_7.jpg",528.4444173177083,117.33333333333333,641.3637053910403,245.33333333333331,"Door"
"Cat16_7.jpg",854.6666666666666,615.1111653645833,967.2406985573273,744.888916015625,"Door"
"Cat16_7.jpg",456.44441731770837,824.888916015625,588,932.9819607843137,"Door"
"Cat17_2.jpg",414.27006178635816,380.98823529411766,545.8085233248197,492.1373497845723,"Door"
"Cat17_2.jpg",563.3469848632812,627.5969587053571,675.0272452068617,758.1838614124792,"Door"
"Cat17_2.jpg",477.6033653846153,941.0823529411765,608.1675274188701,1046.6445182724253,"Door"
"Cat17_3.jpg",408.3511652542373,272.41411764705884,538.298117666232,378.4053292005166,"Door"
"Cat17_3.jpg",562.3294084093872,512.8504983388705,672.2659279778393,642.8439081641923,"Door"
"Cat17_3.jpg",473.9504563233377,825.755294117647,609.5019964146024,933.5481727574751,"Door"
"Cat17_5.jpg",455.55558268229163,270.07372549019607,588.888916015625,379.55558268229163,"Door"
"Cat17_5.jpg",857.3333333333333,458.6666666666666,967.2406985573273,590.2222493489583,"Door"
"Cat17_5.jpg",524.0000000000001,824.3858823529412,657.3333333333334,932.4444986979165,"Door"
"Cat17_7.jpg",457.3333333333333,270.07372549019607,589.7777506510416,381.33333333333326,"Door"
"Cat17_7.jpg",859.111083984375,459.5555826822916,968.1852695520122,586.6666666666666,"Door"
"Cat17_7.jpg",530.2222493489583,954.6666666666666,641.3637053910402,1088.8889160156248,"Door"
"Cat17_6.jpg",455.55558268229163,270.07372549019607,588.888916015625,376.8889160156249,"Door"
"Cat17_6.jpg",860.0000000000001,458.6666666666666,968.1852695520122,588.4444986979166,"Door"
"Cat17_6.jpg",856.4444173177084,955.5555826822916,966.2961275626425,1087.1111653645833,"Door"
"Cat17_4.jpg",406.5871314704085,270.5223529411765,540.2184163866095,379.29568106312297,"Door"
"Cat17_4.jpg",809.2627094972066,457.6478677033586,918.9818181818182,591.2026849791062,"Door"
"Cat17_4.jpg",476.0753996268331,824.8094117647059,608.815782122905,932.2126245847178,"Door"
"Cat17_8.jpg",455.55558268229163,269.1294117647059,588,378.66666666666663,"Door"
"Cat17_8.jpg",855.5555826822916,457.77779134114576,967.2406985573273,588.4444986979166,"Door"
"Cat17_8.jpg",532.888916015625,954.6666666666666,639.4745634016705,1085.3333333333333,"Door"
"Cat18_2.jpg",0,154.57292202026696,106.08427267847559,286.49386713896797,"Door"
"Cat18_2.jpg",366.2733751333818,422.34020618556696,498.18789683456123,530.6879372198305,"Door"
"Cat18_2.jpg",849.0244904978395,421.6082474226804,978.8340571340907,529.9862087074958,"Door"
"Cat18_2.jpg",926.9102047835537,159.48486099860094,1035.9677938808375,292.1075025080348,"Door"
"Cat18_3.jpg",0,153.87122562953402,132.61623227623897,287.1955635297009,"Door"
"Cat18_3.jpg",366.9750375283731,435.2557504864715,499.94208494208493,545.3092783505155,"Door"
"Cat18_3.jpg",839.2010242476887,204.39413668074695,948.1739130434784,334.91165689638035,"Door"
"Cat18_3.jpg",1157.7606980607316,192.50515463917526,1292.481933581967,301.9314125863047,"Door"
"Cat18_3.jpg",841.3580246913581,612.8784226729107,953.1975231578285,743.3959428885441,"Door"
"Cat18_1.jpg",0,161.78548582765296,107.5475040257649,295.19870192201415,"Door"
"Cat18_1.jpg",607.9726247987118,169.47985448319827,720.3618236902452,299.38221761653347,"Door"
"Cat18_1.jpg",984.4473562940207,431.72062904717853,1115.6603119603456,540.2577557519336,"Door"
"Cat18_1.jpg",365.571680618345,432.45235892691954,498.18789683456123,540.9599520585508,"Door"
"Cat18_5.jpg",845.118181277242,71.28848837147588,954.7262479871176,199.35309944863644,"Door"
"Cat18_5.jpg",1052.8386445977053,321.98530682800344,1184.8479110069718,428.317074603916,"Door"
"Cat18_5.jpg",260.13592214694813,326.7104580812446,390.85099981006056,434.13819261633836,"Door"
"Cat18_5.jpg",666.5174090764698,525.9825187730493,795.9382387492648,636.5453759723423,"Door"
"Cat18_4.jpg",58.00772200772201,224.1401337322154,166.77610333692144,357.0310223711355,"Door"
"Cat18_4.jpg",426.19566722266,286.15585718487466,558.3243427644825,395.06352941176476,"Door"
"Cat18_4.jpg",1218.9678679948609,411.91058823529414,1351.9022309292238,519.721710617014,"Door"
"Cat18_4.jpg",1431.9160387513455,562.4078502676484,1541.2329410862278,693.6879648352367,"Door"
"Cat18_4.jpg",738.3899613899614,969.5482352941177,870.9215359485288,1074,"Door"
"Cat18_8.jpg",378.0407030024584,268.2884455527847,511.4295962064883,375.6019724886953,"Door"
"Cat18_8.jpg",1001.365323311942,439.01745635910225,1133.4898278667201,546.3435992829537,"Door"
"Cat18_8.jpg",596.1410891028445,24.38985868661679,730.1621766315004,131.5046452152672,"Door"
"Cat19_1.jpg",0,225.4750830564784,106.98628158844765,355.0033222591362,"Door"
"Cat19_1.jpg",848.8712804018539,366.09647058823526,981.5360058892393,475.7364585090714,"Door"
"Cat19_1.jpg",460.4676106770833,394.98118606516687,569.74440433213,524.509461868641,"Door"
"Cat19_1.jpg",825.6949541284404,725.3976470588235,958.3596064482988,833.1384518645532,"Door"
"Cat19_1.jpg",460.21083032490975,833.2381857302787,574.1526407887037,959.835294117647,"Door"
"Cat19_1.jpg",287.0446217388188,586.9435294117646,418.1108562691132,696.4141993728587,"Door"
"Cat18_7.jpg",597.4054198747436,23.071487946799667,730.7943709561263,130.87227846903093,"Door"
"Cat18_7.jpg",718.7830260523498,182.59434746467164,850.2754520372073,291.49589258403864,"Door"
"Cat18_7.jpg",1001.9974597592152,443.6317539484622,1133.4898278667201,550.1378576561594,"Door"
"Cat18_7.jpg",159.3081225774463,440.33582709891937,291.4326850095771,545.7112035888233,"Door"
"Cat18_6.jpg",597.4054198747436,24.380082987551866,731.4265074033997,132.01712223905247,"Door"
"Cat18_6.jpg",1002.6295962064884,442.795020746888,1134.1220800686988,549.4125822151577,"Door"
"Cat18_6.jpg",597.4054198747436,435.54688796680495,729.5299823068744,543.7208259427563,"Door"
"Cat18_6.jpg",159.9402879633959,439.50041493775933,290.80051962362757,547.5153301243572,"Door"
"Cat19_2.jpg",0,230.60908084163898,106.60272011453114,360.0738526742456,"Door"
"Cat19_2.jpg",876.8933428775948,191.76965669988925,989.2083859959556,322.04357085539516,"Door"
"Cat19_2.jpg",742.2889634490133,929.7187153931341,852.8217609162491,1059.9926665888013,"Door"
"Cat19_2.jpg",286.4999756846799,593.1294117647059,418.4601554600606,702.3462779234148,"Door"
"Cat19_5.jpg",884.8524590163934,73.02842989527637,992.973575882244,206.24512114160478,"Door"
"Cat19_5.jpg",584.7868852459017,501.5688690827667,695.1918289874328,629.9705177890106,"Door"
"Cat19_5.jpg",398.21282615787794,861.9270588235294,528.2414920895206,969.4323118089441,"Door"
"Cat19_5.jpg",0,431.7004348019526,106.55737704918032,565.7196423222949,"Door"
"Cat19_5.jpg",317.9481930632838,337.6094117647059,450.38479725291995,447.8006644518272,"Door"
"Cat19_5.jpg",134.68852459016392,84.26356589147288,241.69683938830795,216.6777408637874,"Door"
"Cat19_3.jpg",630.6925988694642,43.664089485920414,742.4500434404865,176.43853820598008,"Door"
"Cat19_3.jpg",763.2841007819287,776.1513745549772,871.4287951884827,906.2524916943521,"Door"
"Cat19_3.jpg",370.3409150480493,1101.92,501.408399710626,1206.554475330171,"Door"
"Cat19_3.jpg",366.77442567041317,357.84,498.7335530848591,466.0472771020426,"Door"
"Cat19_6.jpg",495.542750929368,252.81882352941176,627.6674385685312,363.40200562334536,"Door"
"Cat19_6.jpg",504.6860259291259,575.675294117647,638.9206151950461,686.6047002342452,"Door"
"Cat19_6.jpg",282.03337851598803,855.8258823529412,413.8565675340768,963.9801155166372,"Door"
"Cat19_6.jpg",23.919227392449518,326.4186291868901,133.3303877630789,459.0764364958602,"Door"
"Cat19_4.jpg",350.7627511591963,212.68218274290774,458.6282723696177,340.6112956810631,"Door"
"Cat19_4.jpg",655.9768972615251,564.0094117647059,789.793893129771,670.8283987457174,"Door"
"Cat19_4.jpg",836.5649149922721,849.1295681063123,944.4094184700772,981.0564784053155,"Door"
"Cat19_4.jpg",350.7627511591963,804.3543987084068,459.4272789409142,932.2835482473786,"Door"
"Cat19_4.jpg",0,434.15946843853817,105.31375579598145,564.4872890738553,"Door"
"Cat19_7.jpg",495.84417596034694,252.81882352941176,627.6674385685312,361.7940199335548,"Door"
"Cat19_7.jpg",507.09742617695747,577.3835294117647,638.116790582404,684.1927401013548,"Door"
"Cat19_7.jpg",683.4064969271291,875.5415282392026,792.4464064436181,1007.3953979086639,"Door"
"Cat19_7.jpg",23.064969271290604,876.3455394858934,131.7227385377943,1007.3953979086639,"Door"
"Cat1_1.jpg",432.44017443564866,145.39982102614178,541.072463768116,279.97211538461534,"Door"
"Cat1_1.jpg",1013.3951027299445,293.95368051382206,1147.0584231932648,401.8524064171123,"Door"
"Cat1_1.jpg",887.5943305291725,716.8952456430288,1023.004937261044,827.3967914438504,"Door"
"Cat1_1.jpg",429.81932501479923,587.2246153846154,540.1615673644659,720.3905769230769,"Door"
"Cat1_3.jpg",195.9531519927515,192.42009237464742,329.81944687678094,301.5749019607843,"Door"
"Cat1_3.jpg",682.4070638639223,697.248475810882,792.2304379038046,827.4795127353266,"Door"
"Cat1_3.jpg",0,550.1897825661424,106.51184493898062,681.1524771080989,"Door"
"Cat19_8.jpg",209.69137108104374,251.11058823529413,344.7297849596063,360.1860710473552,"Door"
"Cat19_8.jpg",561.2475856014047,434.9568351669565,671.8763940520445,564.3986710963457,"Door"
"Cat19_8.jpg",760.289727831431,416.4651285469334,868.0037123291316,548.3189614128037,"Door"
"Cat19_8.jpg",562.1018437225637,876.3455394858934,670.2688184168554,1004.9834377757735,"Door"
"Cat1_2.jpg",376.0538178848584,275.13105616775465,508.706613874577,381.97411764705885,"Door"
"Cat1_2.jpg",846.7922848664688,471.86859769599386,979.7748861341164,579.7678431372549,"Door"
"Cat1_2.jpg",502.67696328545185,744.7383028116998,613.5515066573231,877.4042081949059,"Door"
"Cat1_4.jpg",174.05649217849347,201.2513842746401,308.93396253422475,307.7043137254902,"Door"
"Cat1_4.jpg",259.2422629294816,556.4008859357697,390.17597167325425,664.8760784313724,"Door"
"Cat1_4.jpg",736.4403787042468,553.2440496467937,869.7402866448964,661.5223529411765,"Door"
"Cat1_7.jpg",278.47306996300114,98.11738648947953,386.4258608573437,228.94057845646893,"Door"
"Cat1_7.jpg",498.2508477407789,599.8243293297515,605.3541813070977,730.6474913536908,"Door"
"Cat1_6.jpg",489.7064414264486,0,623.3923118097317,105.50117647058825,"Door"
"Cat1_6.jpg",264.18963579136687,566.4983579312449,372.09548058561427,697.0365448504984,"Door"
"Cat1_6.jpg",624.0169739208633,582.112994932257,731.5887969446213,715.1495397827553,"Door"
"Cat20_1.jpg",0,172.23920265780734,106.36443331246086,304.73089700996684,"Door"
"Cat20_1.jpg",698.407639323732,172.23920265780734,806.3007462937467,301.7866483669345,"Door"
"Cat20_1.jpg",993.301018550478,513.7482352941176,1125.0847357523112,622.7109634551496,"Door"
"Cat20_1.jpg",237.2014129260912,510.62039215686275,370.4575172242182,618.2945736434109,"Door"
"Cat1_8.jpg",160.02318038645862,443.372832584497,269.58024691358025,573.4811664641555,"Door"
"Cat1_8.jpg",729.2036371179529,301.4935100643487,862.8700463843621,408.7552742616034,"Door"
"Cat1_8.jpg",851.5742934886094,506.15130455786516,960.5432098765433,637.9860554691653,"Door"
"Cat1_5.jpg",224.15259628610724,0,355.0851960110041,106.69019607843137,"Door"
"Cat1_5.jpg",338.615711742123,656.8992248062015,471.1952372764787,765.1960784313726,"Door"
"Cat1_5.jpg",81.69136511213678,654.4296788482834,215.09439124693733,762.5725490196078,"Door"
"Cat20_3.jpg",483.4942795469703,23.50588235294118,616.2552551567264,132.75747508305648,"Door"
"Cat20_3.jpg",171.4829268292683,514.7788235294117,303.5293789896151,621.7475083056478,"Door"
"Cat20_3.jpg",521.1098893030679,516.3458823529412,650.9205985018102,623.2226363780887,"Door"
"Cat20_3.jpg",387.1430545957153,524.3920265780731,493.82011069693215,654.1993805641351,"Door"
"Cat20_3.jpg",887.677671672542,515.5623529411765,1018.2259643554688,623.2226363780887,"Door"
"Cat20_2.jpg",0,171.50314892064435,107.14652473387602,303.25878953564086,"Door"
"Cat20_2.jpg",238.6738674254885,509.0564705882353,368.9850964263727,617.5585536006282,"Door"
"Cat20_2.jpg",1000.2949279899813,170.03100775193803,1108.8879047666999,303.2587895356408,"Door"
"Cat20_2.jpg",892.36631183469,709.5666522155966,1000.6633247490163,840.5862390934301,"Door"
"Cat20_2.jpg",502.1026925485285,679.3880109649693,609.7295703432603,810.4075304540422,"Door"
"Cat20_5.jpg",492.5134109749651,25.022745098039216,625.7519923491511,134.6998892580288,"Door"
"Cat20_5.jpg",155.36831697725856,383.48985988409953,287.1346378493565,491.07137254901966,"Door"
"Cat20_5.jpg",939.3410867990051,512.1843137254903,1070.3712268743916,619.0306610749543,"Door"
"Cat20_5.jpg",882.1737931034482,763.2994173880037,990.8697663096397,892.8468294027506,"Door"
"Cat20_5.jpg",388.68827586206896,705.1502624038578,493.9856377799416,833.961654375822,"Door"
"Cat20_4.jpg",24.241403026134797,161.93429871281384,131.81058859223302,292.9538687434572,"Door"
"Cat20_4.jpg",174.49407250858047,512.966274509804,306.96012561390694,621.2388559808236,"Door"
"Cat20_4.jpg",390.20839064649243,521.870085216704,499.0358537692469,653.6256921373201,"Door"
"Cat20_4.jpg",688.1678701456311,512.966274509804,819.1620673614799,619.0306610749542,"Door"
"Cat20_4.jpg",942.716504854369,514.5301960784313,1073.7911486579376,620.5027685492803,"Door"
"Cat20_6.jpg",606.9791227608008,24.225882352941177,739.4687877530419,133.3156280010642,"Door"
"Cat20_6.jpg",892.2759134973901,898.1262726134241,1002.6932345391325,1029.6877344074442,"Door"
"Cat20_6.jpg",501.0902311707681,867.4286249610674,609.6113672286618,1000.7442128127598,"Door"
"Cat20_6.jpg",236.71009439160875,698.8235294117648,369.1996790541235,807.7873754152824,"Door"
"Cat20_6.jpg",0,363.10963455149505,106.17897091722595,492.9169702878426,"Door"
"Cat21_2.jpg",792.8584754637476,868.8483061426107,926.4921679221217,980.5647058823529,"Door"
"Cat21_2.jpg",170.71937347322435,872.5581395348838,302.8682697830424,981.3529411764705,"Door"
"Cat21_2.jpg",907.1894781428382,379.14730946486975,1038.5959423935728,490.28235294117644,"Door"
"Cat21_2.jpg",350.6340956340956,337.59691054638836,461.00147252545173,471.1517617868823,"Door"
"Cat21_2.jpg",48.96422012732614,377.6633557291126,181.85551451142223,484.7647058823529,"Door"
"Cat21_1.jpg",105.38732339259342,377.6633557291126,239.02101585096756,485.55294117647054,"Door"
"Cat21_1.jpg",352.2099792099792,125.39313965857626,461.7438366149245,258.2059800664452,"Door"
"Cat21_1.jpg",905.7047499638928,382.1151829716375,1038.5959423935726,490.28235294117644,"Door"
"Cat21_1.jpg",583.8648648648649,704.8726920194405,690.4059779123274,836.2015956739256,"Door"
"Cat21_1.jpg",794.3432716123036,871.0742197638732,926.4921679221216,979.7764705882353,"Door"
"Cat21_1.jpg",171.46177154750242,871.0742197638732,302.86826978304236,980.564705882353,"Door"
"Cat20_8.jpg",0,419.64417734072185,107.96787148594377,549.974188414919,"Door"
"Cat20_8.jpg",569.285140562249,395.6116789250675,676.683106161544,525.9416899992647,"Door"
"Cat20_8.jpg",501.55983935742967,925.2507024112333,609.1794835414302,1056.5049833887042,"Door"
"Cat20_8.jpg",237.44736095346195,760.0376470588235,371.5298712012716,867.9424141749722,"Door"
"Cat20_7.jpg",892.0103934669636,44.50498338870432,999.7155869841823,175.4019933554817,"Door"
"Cat20_7.jpg",500.71269487750556,861.3023255813952,611.3122659039446,993.944682276526,"Door"
"Cat20_7.jpg",236.87411076767634,695.2941176470588,370.41499127082096,803.7076411960131,"Door"
"Cat20_7.jpg",0,355.1672336920551,105.70601336302896,488.68218385816806,"Door"
"Cat21_3.jpg",908.0175432520296,382.8571428571429,1042.3669333061748,490.28235294117644,"Door"
"Cat21_3.jpg",795.1938448222618,871.8162136141249,928.0585989705046,980.5647058823529,"Door"
"Cat21_3.jpg",176.14790151825397,873.3001333851355,305.3013717039822,981.3529411764706,"Door"
"Cat21_3.jpg",355.49411764705883,174.36323932635034,464.14531745798786,304.9501661129569,"Door"
"Cat21_3.jpg",23.64705882352941,232.9789703470528,134.5812561094819,365.04983388704323,"Door"
"Cat21_3.jpg",23.64705882352941,680.3876421855534,132.35447214076245,812.4584717607975,"Door"
"Cat21_5.jpg",234.57864750800573,378.5308466137182,365.1067396932956,487.7803921568628,"Door"
"Cat21_5.jpg",1267.1786350148368,546.6814556945598,1374,676.4415381886765,"Door"
"Cat21_5.jpg",552.046290801187,825.3968488285576,660.7144747763647,956.6925298916806,"Door"
"Cat21_5.jpg",211.19643916913947,648.0325077432863,338.40356083086056,757.7725490196078,"Door"
"Cat21_6.jpg",351.70632222977565,125.39313965857626,461.2192551508517,255.98006644518279,"Door"
"Cat21_6.jpg",834.3167912984363,675.9358149430286,942.8826775431861,805.7807308970102,"Door"
"Cat21_6.jpg",105.72336852207293,377.6633557291126,237.08613243761994,485.55294117647054,"Door"
"Cat21_6.jpg",171.03369187485004,869.5902999928625,303.13864094739677,979.7764705882353,"Door"
"Cat21_7.jpg",1166.8319914117017,371.4321161150252,1275.8713409188172,502.890401829311,"Door"
"Cat21_7.jpg",833.4514224369296,678.1681161150253,941.5315725790488,810.3951871948245,"Door"
"Cat21_7.jpg",106.06640926640927,382.1947945120676,239.0337135697884,488.8721207307387,"Door"
"Cat21_7.jpg",352.61406333870104,131.57840182931088,461.1583187500942,259.9616516549247,"Door"
"Cat21_7.jpg",172.93438052615602,872.6649014805386,301.290084226159,985.758538522637,"Door"
"Cat21_4.jpg",352.050405040504,173.421926910299,465.036520816168,305.4152970931855,"Door"
"Cat21_4.jpg",813.6048604860486,199.43521594684387,925.4228272104808,331.4285861297303,"Door"
"Cat21_4.jpg",905.8437102922489,382.4917237544772,1039.0746108640406,490.2705882352941,"Door"
"Cat21_4.jpg",517.0466860004119,879.6345808973343,649.9615525823688,988.7294117647058,"Door"
"Cat21_4.jpg",457.3313405522851,1199.5764705882352,589.2830265340841,1305,"Door"
"Cat21_8.jpg",353.26852589641436,130.4031007751938,462.9266732283464,260.8062015503876,"Door"
"Cat21_8.jpg",1166.395219123506,371.62496843475304,1274,503.46107031736653,"Door"
"Cat21_8.jpg",834.4446215139443,679.2425249169435,944.4385717196728,809.1679878108129,"Door"
"Cat21_8.jpg",170.58021653543304,872.2200365372803,305.28887795275585,980.3952941176472,"Door"
"Cat21_8.jpg",106.56968869186761,382.1336577997387,240.32302784356546,489.1827450980392,"Door"
"Cat22_3.jpg",941.7351046698873,428.57365554353333,1049,561.3599356717843,"Door"
"Cat22_3.jpg",483.95893719806764,105.75194405083641,592.2504150598937,237.74309075948014,"Door"
"Cat22_3.jpg",481.42512077294685,625.7652512864022,589.8636118744557,756.1661129568106,"Door"
"Cat22_3.jpg",482.2697262479871,869.0742213860699,589.8636118744557,1000.2702346751064,"Door"
"Cat22_2.jpg",482.51573849878935,106.54707747044358,590.7883449893335,235.35770869967948,"Door"
"Cat22_2.jpg",941.3704600484263,430.95903760333397,1047,562.1550872904122,"Door"
"Cat22_2.jpg",478.2905569007264,506.496148296369,590.7883449893334,636.8970099667774,"Door"
"Cat22_2.jpg",479.135593220339,776.0443210538439,586.0184133264634,906.4451827242524,"Door"
"Cat22_1.jpg",129.73845494230025,446.8705882352941,260.2709027787329,555.5984025281398,"Door"
"Cat22_1.jpg",639.6032436746946,546.4854901960784,773.6398633930045,655.5009495934775,"Door"
"Cat22_1.jpg",477.6736526946108,773.8065974340092,585.2877774520659,904.3809523809526,"Door"
"Cat22_1.jpg",653.0999999999999,1079.9372549019608,784.1525394493423,1187,"Door"
"Cat22_1.jpg",22.859608437981404,664.72,155.14414221535262,774.6829623098786,"Door"
"Cat22_4.jpg",484.35286372613564,106.64600697598713,591.9712547692588,237.96383643335145,"Door"
"Cat22_4.jpg",1176.6477946017117,168.7235263558321,1283.9999999999998,300.04135581319633,"Door"
"Cat22_4.jpg",481.81698485845953,624.7545705396075,589.5824175599565,756.8682170542635,"Door"
"Cat22_4.jpg",480.9716919025675,869.8811612387958,588.7861870912064,999.6072837179019,"Door"
"Cat22_5.jpg",703.1499043833865,110.11222457463298,837.1280706533119,220.49098039215687,"Door"
"Cat22_5.jpg",629.063051702396,440.98196078431374,763.4004540076623,548.9767441860465,"Door"
"Cat22_5.jpg",486.221231043711,67.7308970099668,594.5404287869815,199.62790697674427,"Door"
"Cat22_5.jpg",23.55396966993756,129.12440619146574,130.76993698370262,260.6253350850356,"Door"
"Cat22_5.jpg",26.918822479928636,869.0151830865432,135.52655741245422,1003.684778697203,"Door"
"Cat22_8.jpg",754.8391959798996,24.36392156862745,887.9551084892236,135.5186495184238,"Door"
"Cat22_8.jpg",541.010384871133,352.1694117647059,668.8844221105528,460.7634131346034,"Door"
"Cat22_8.jpg",172.18626426811792,353.276862745098,306.31155778894475,462.84828349944627,"Door"
"Cat22_8.jpg",480.33451957295375,1100.828349944629,587.8948069816857,1230.0923167890885,"Door"
"Cat22_7.jpg",754.8391959798997,24.36392156862745,886.1155778894474,135.5186495184238,"Door"
"Cat22_7.jpg",539.9685724152991,353.276862745098,670.2030464824121,460.76341313460335,"Door"
"Cat22_7.jpg",173.22817211055278,351.0619607843137,305.54646186253535,458.67849505013663,"Door"
"Cat22_7.jpg",726.4643530150755,997.8133333333333,860.8664584519277,1108.1255393804504,"Door"
"Cat22_6.jpg",127.98636900136167,445.93960784313725,262.0229887196715,553.845753007553,"Door"
"Cat22_6.jpg",642.2314126887792,418.0101960784314,771.8878576574192,525.8028792912514,"Door"
"Cat22_6.jpg",730.7131562998596,664.72,862.9976098718777,772.0539479134222,"Door"
"Cat22_6.jpg",653.6201718182631,1080.8682352941178,784.1525394493425,1187.0000000000002,"Door"
"Cat23_1.jpg",482.8088669950739,149.46032408992053,592.4396706953833,284.1483942414175,"Door"
